filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version
0wall1_2.bmp,85f840489e1336f8b40527c669f006213da9fe95,fe57b7c763e641df138f1473fb4e7067b03d9a61,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
0wall1_60s.bmp,f51a3065373cb211d3ff2e3f318556e9ccc100e5,f0d202c02efa0db964e17b06ebbf0adfeababeb2,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
0wall1mi.bmp,914e4ef33751ead64264f6df8d39f4b555adeadb,ae360272dff015f9754c3dcd034142b5ed2d334f,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
0wall1mi2.bmp,4735b5951bf30c90f87255802aff423fa9f082d0,18b402eec2afa3989800cc6e15ef4a93cc84f427,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
0wall1sita.bmp,6f573aebcc65b9e2a81d18ba6fffc286f1d756a2,f4a0b08dbe376581d38969c085f4ceeb559ecfec,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
1wallu2.bmp,7a9fc51357474152bf4346850291559795234058,a82fd4c020970dc768bf7eac1da73b51ea060937,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
1wallu3.bmp,5256da053a9d4a0a1c483228316d08b351a0028f,f7aaeedfcb6e37f87b0d087b7d2c75a95587b11e,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
1wallu4.bmp,59c77d27654cc68d052d9f1173b729711b598515,5d94b9c4d9362c4f6c3c419a81125713808979d9,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
1wallup.bmp,43a7c0cb2ab2787db22a228f9903241f49a5542f,c6133c491727d5ef043a2bf681568c37f1d5fd46,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
a24d2_pane03_alp.bmp,03fc86cd60c58fa947b124e8b45a2cbe23578c6b,9acf765d14f6f121e2184975ef8c43ec69654c92,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
a24d2_pane04_alp.bmp,7330af0cc064bdeaa497cec7a74fc815677a8693,99a30e32ce12d4b51b0ee941d945f5e739af33d8,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ag_rouka_ent.bmp,a14a8d0c1972e4052ca2ab24175a3eaccd08bbbc,3d5305e151fdf0bf169cc659870adea40c6a8127,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ag_rouka_floor_01.bmp,da447af72f1c1ebf9d5d6dbd7e85b762a3a0fb27,e201cc061ab386eb8d2f681d57ed0723991168b5,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ag_rouka_floor_02.bmp,be5f786e7a0e7c41555d121d3b8bb2fb285342cd,b6858f857cc54f93a3b8e8997b2ada4fdd5a6dd9,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ag_rouka_wall_01.bmp,c7ce9a0cbdf48a8c1e955bedb1fad8dd6e7e86ae,6852c142159dfbc2ad095e7d5f0660b226c5e297,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ag_rouka_wall_02.bmp,98c5420397718b9d90f807070aa4dc15df92fda1,74bbf667e927a09c7cfcc151d06728229a6464ac,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
ag_rouka_wall_03.bmp,570c3723870690df35bf95cbbc58cb3ee2066547,64c2226779f465ec182d7c54bc39f10026388539,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
aks_demo_amo.bmp,757ca83228d2ee3fa66102200d7b454ccfc9698b,c5b80f1b93a915eac73644015e0028858e5c341f,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
aks_jyuukou.bmp,90e7115068a37dad059edb02d8d854525e4a8977,1a45db4b4b6641d3206a420ed4a302cbf38adfd5,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
aks_sb_s.bmp,13f8818cac245e83e8a1fd795e050a108bcd4607,af7a6f8ca9247d8d362fb731bb13ece86b9e8f22,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
aks_sb_s.bmp_73f39fdb33d46a0ad4126ed3d411da41,e826c27c2cc646584cb19438284b606bd5666e26,47aa291d67d8e969bd840f17fa238fd8832dd76f,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
aks_selecter.bmp,fb1a9c732cd358bd7a9b741a117e169f1aaf468d,9f743abd1dd49f5cb3c44b72da06ade6ec601800,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
amg_main1.bmp,5d4e75b8c838a1d454a9ff8ee0fb47ddcfc940a6,1b99949b08a1205111700e4dad550f12da09be2a,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
amg_mizo1_bright.bmp,835f460d9d37431c9ddbf022b9584c2377a00887,1631a5ad9cf0f7d6f613160f91ed83f3ee034f6d,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
bood.bmp,0566419f5742a345aa45239cdf11faf187ab90f9,16301887aaac962a2a22f79b6fb7cb6b3f3185da,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
bood2.bmp,bc8dc83f04a08cc9474651a32c4a8966ac2ac864,3c730e6910062569f850fc37ec04c4e8f81578ab,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
box_10.bmp,f84211569714173bedcd32110ccb1ddee717c92b,841bcaac1f717b45f09466c71da28d1bf02946b3,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
box_11.bmp,b00c8695b3fc5346690290f0507fc9d80a15cd2f,207e07e90db9e8de6a3eb7a1c84246ce98b0a36d,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
box_16.bmp,f88a145ba1ed638c5e67ce5d5edd117232952477,0d79af9252fb514d9d3ce2dd2961a644a58a1113,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
box_s_02_side02.bmp,4ed5b53cf28becf7825bcf8ad1b632659fbeb209,331faea90b0e0407d1716b58aa4183224fefdbc2,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
box_s_02_top.bmp,9e453c6691f5b5f05efa7d60979002849a91b427,9d6795ee2293ec99d83a85c997d953e845939836,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
box_s_05_side.bmp,8700bcee1cb478e65cca8be5318cecf6e45c4832,02607251efe1e6a15dec20b341ca2013215869a0,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
box_s_05_top.bmp,33fb30c761a48004f5de24bdde952be629e43d31,51f3019efe285ec2b9884274f5b546e1a2bcb689,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
box_s_07_back.bmp,cb1a4c65639963fdb58e6dcb89bf382ac4e0c70e,7ee6d0514bce12e1e6ad595ea6118234d9e1bf4d,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
box_s_07_side.bmp,5ba189833e1cdb0086a33643cb05889f622c6c07,70870b07c29ea3df1ba93eb3e5ad45a75d69c906,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
box_s_07_top.bmp,16aebec8f4cf0de532e1b324c942d7c9771b730d,fc97e5ff55a2c608d655be5e23d3d32c4731d1b2,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
bsn_a.bmp,4eb004de20ef0c6e085012ed40f90b3175201b41,08dccf130451ae3355e2a7a0e202d3905c44d213,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
c4_a_hontai_10.bmp,fc155dff3d4739b7bdbafcaf28b887b5dae1c209,76123670108396f3d06818b67c4756111333e38b,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_arm.bmp,6b3f5fe73832f5fb38f3df315e4925c28cd5092d,e6b6b156a581ddf46657a66845534c7fe5cfef6f,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_arm_l_blood.bmp,e513db2bf775658e5978cdb147ae5d232dead8dd,f969040783b95164f1ccfed4c05922f95cea6b43,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_arm_r_blood.bmp,87b4d079d961afb4a5dd6d70fdcbfb8424818c30,4850021329633242bcdb41ffee5f058214b24fb4,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_arm_wrist.bmp,a8160cdba2184fde4046d6242c65f6b65435b513,eba66696026f95c79e2ed41b798c0d6ecef05b10,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_body.bmp,0c054709e800ca7b002450bcf45f3d442b7d3836,1160b815b359dca7185c8a6bac5d1ba295a6ab35,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_body_blood.bmp,96052652274ac900d846d785b0c25c3ccfd71d5c,cf5c9bdc28865344458417a0b89105dc8b95a74d,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_face.bmp,b16ab18fb996783f6c7061e90e677bc4d8574b8e,353519687c723d912bca2faafb1c758a798ffad0,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_face_blood.bmp,47b2f13bb4a477ec1a76b59472629e18d0e8d734,957270ad236aae124a59b820e942920bbc4634b0,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_hair.bmp,96198d11e60092436465716738e0d399c23db589,be2b6340264471e25351d0fb26c861cc9d664949,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_hair_blood.bmp,e7622a8d893b664e0eecfd9eb43102e8ab192070,d3eee40ff02ae5e9fd5987d33488e1c2da97602e,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_handcuff.bmp,e07f80677cd5862146a59ffd781c226e43441b58,9d88e3eca81c2f955dec3774eef16ee554916477,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_insignia.bmp,923bc1728436a0f025ee7ac078717361a4ccabd8,418264b39cfbaee17f6dc6a023dbf1cb9bc4292c,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_insignia.bmp_430f42a59d786b5f3a33625879eca072,d4bb96235c561b27b99f06a06ccc871b209fcc19,df58bcc73a4b70556aedf46291003612a27c4bce,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_leg.bmp,3180934c1c1747a28ac0ef038785c5c1f4876f84,98ec267eb36bd249701c01b4253ecc096a54de02,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_leg_blood.bmp,59a699571586d223809ea6fa9f88b43d5f030412,c7a7de96075bf33d3d8b4466289dd3b7ccd75bed,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_shoe.bmp,1eb8bef68adcbb5f5fd6f5fbe913a3eb0409acbe,aae41b9ff9d095286e43c31622dd773c4ff0f3de,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cap_shoe.bmp_419c9cebb9385f6a2d7aefeb9bb59d8f,5128042ee3a0c2ef7b54f6c4266741b325973b44,39de7d9cc0205c81c923f0d4620cffb90291b067,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cbx_a.bmp,eafa52c29d708f8633fc197b56cc83240df2f9dd,9e214d3c815f6e087a030c200695d7db4c5906b6,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cbx_a.bmp_be89fab0e4f647837831c3734a72fc8f,ca43fba5cec70298219a7000d1485b3f670a6c2b,df5f94758fe7bab201b0cede7b190f7556e0576a,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cfr_trp_f2.bmp,44b7fd9d3466a3142a10af8846c8475645c70185,ef1a8fd687a1e92da69713183358f56342f45aa6,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cfr_wire_alp.bmp,7c62203430a7868b5a6202f6bc84eec8057f11bf,f104cc80588c632377a6e01fb3bb28de6b99e590,true,ps2 textures\HAS ALPHA\bp_remade,false,true,2,remarci_4x,false,0
cgr_head_f.bmp,f132f89ec000ba57250186684eeafd7fb76504be,e7852999cc9410f8ad6db3639dce9a3e446b6b69,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cgr_head_s.bmp,e68f2341af0cf9941f58d852f868e23973ea3cbf,a9a8d063f5ce5a63a7a665e6e8e5ecbfb9d47aff,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cgr_head_t.bmp,6d6a61e8c574b10770f1100684aeba75fb6f00ba,a435c0b5170083f4e617313afff2b4daaec275b8,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cgr_head_temp.bmp,5643fd61789aa859d2abe27e25535d4f8a6fabf6,4b1f584acd39bd9f7b2ebbba2a6b7273c362d849,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cgr_lever.bmp,46013f3e90eb28fdcc4eb7c1c247fc6652f54cf7,1f0ce1bdad5865d20adbb110838ff073486559b3,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
cgr_pin.bmp,bc7206a4193453542cf0296213887a2d0012249d,b60ea5fbe27caa48e4c8b22414a24d92bc75c1d9,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
chi01_alp.bmp,f214619464ce00dc1a4e63cbf9df7bb24aba1eea,52bac470ab4d91450a35a45c4711dca8c11b45e4,true,ps2 textures\HAS ALPHA\bp_remade,false,true,2,remarci_4x,false,0
chr1_01.bmp,cb9ac419b6a718365a2cfae0dc8645af522aa8b6,486d9c7085d3d9d3e1258cf2d183d4c8184661ec,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
chr1_02.bmp,6805554829d67faca9b1b5efa457b2f344b57d8a,bc665eea04bb5b47b10d68db9a4cee7973fcec4b,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
chr1_02a.bmp,63ba572ddcce2c06d661fdb250452c72b5004bb5,60d1afb2bdceca2354ef8c3dee14c62edb177e84,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
chr1_03.bmp,934b4b07a4ace096fb5ebf2bc854016945c62084,6dbaeef9ab5648a023751dd842a2fd45978d9b0a,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
chr1_03a.bmp,65a0ab730f4fd89569e2406ed95498a817efc870,36a66ff08dc4b64ec620b725adb07ab9c1f8ecd2,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
chr1_04.bmp,709449b04ee0f65cdb9a53298acdb85dd4180a84,b3d1ec8954379967dac04c62f1aa821c60542c56,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
clnd00.bmp,6f1a95d8d57d1c994d9381b664bea3dfd8a02a5c,68aba100214facf692fddc68e5bec58cd568965b,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
clnd01.bmp,8a9f2d3e93998815e0cb414a3a116db0b7bc2a35,1322817085c03e5670d9e2b090b7b4b5c4e6a862,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
clnd_cap00.bmp,c1769b275d7d1d3e9fce27e32e50cad0b08e46c4,99a1910880c1b7cb32b9c44f581d8d6d39e90f73,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
clnd_cap01.bmp,51092b61357d96eade28c686d66447bb8638aabf,85ffb8afcff002e9d9f3b62317925f96bf8e78ec,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
col_red00a.bmp,c46dab9f28a537cd2e0216acde5ce09ed9a5d507,2fbd1ffaed6faeb87fd79c33fc225034733524ef,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crd_fa03.bmp,7c0a0d8c300a7085339e48f264712afef8550a6e,35ed6867edda8a221854952829694eba3190ee82,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crd_pp01a.bmp,28328290ce301dce56e84e2d8af27452e2b3bfac,6b728fcd064cfe011dd5497ba7f3b88875d3fce6,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crd_pp02.bmp,e9324f68f4a15dff57ebc94402ecdc2a7550c0b3,48f98d36981cbe9728d1d408dd9944b70c0204a5,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crd_pp09.bmp,e67c6d993fa6e6c33caf259bb04ab5c0f11ddfe2,7b54d550a3654386191fbd14d0ac26dd4870c053,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crd_ppb01.bmp,72555a7b7c5a47a0de9b5865116d32daf5c9bab2,51bd2a6c399241f1fdd78f0145d6fa036e0b59bc,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_arm_dead_re.bmp,5e12751b3647541b676bebc5ed89989348c019ef,2ef29ff731fe17a5b8afc06b9e5e20ba7ab51774,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_arm_re_01.bmp,432805259c9bf7f3a8dc233afa7baeefe11141f7,c1b94b14fbab3e12f67704ea7d12e8a558b8d81d,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_arm_re_sub_alp_ovl.bmp,a36272163d379dcb63955029b42e71d31b9a7cb6,0323bea6b73b33db9b4391545ae759a306bec7b0,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,2,remarci_4x,false,0
crg_belt_dead_re.bmp,284697c81afed841767e4f85bb542c575df62be5,bf2799b8ef9add8bfd8377844db7be8634a87ac8,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_belt_ovl_alp_emap_mod1120.bmp,ea1f86ffece40a23923d9569123835c87807fed5,ca12cd5c398dad6cb1d0b5c1d8073a132a098212,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_body_dead.bmp,35bd0534dc8d7b3d2e445bd0868ded44076f72b0,0367da6247baa9fbd8164b9c35c78dca271598bc,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_body_dead_re.bmp,72065e89a40c1bfb9099a21a16c27a1c0531bfb0,c7774b781472263c45fb6613065e59ffa483ed1f,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_body_down.bmp,b88b3eb775dac07f00caa54fff247a72c994c5fa,b3585c7cdca95e988b9b7499e861db93e9a674d3,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_body_down_sub_alp_ovl.bmp,2fb17f169e05b2c96425b808ad57405f7b48d5b3,db0dda8407f246158dcd57d0fff92665939e14fc,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,2,remarci_4x,false,0
crg_body_ovl_alp_emap_mod1120.bmp,4a4535cb8ec9f2c42eb1050a475fd983898d9ff1,d9896214e70f989740bde451a0cc702526310f0f,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_body_up.bmp,0743f64c6b3cfa3ff88595a532329f24275a60b4,274b8f3ed096e52149b2545d1283e25048fb3a19,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_body_up_sub_alp_ovl.bmp,66f85236bbf4fb6f201fc347ed84a0c81776c40a,6155eff3568cae43d0c4cdb79c52cb258fece872,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,2,remarci_4x,false,0
crg_cap02.bmp,3276ed1fc0cd6e8abaaf7f100d0202cd42fecd8b,9b1ee0b8647d6ce0416b16685352694b467db889,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_cap_eri.bmp,5b336136818c9b52b345067e7388a71444b3f8b1,e8b4d84b5a8e8eccf9c5074f189de7f1d0a82500,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_cap_eri_sub_alp_ovl.bmp,aef15c48a428eafe45748ae422f48f655f87ba87,04841469080fdb3f0550588d8a988232830665e2,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,2,remarci_4x,false,0
crg_cap_front_shakp.bmp,32dcb6ac6b6bab6ddcd566d87ad07207e4ae5b9c,3c9347448e3ab17a40c52189222124425f99e9d2,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_cap_front_shakp_sub_alp_ovl.bmp,b35f6634f3f40454b603370437fd1bbe3632809a,666ede7220c71f8210c9cf95171d986522a538a8,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,2,remarci_4x,false,0
crg_cap_side.bmp,dc6275ea3bb0d13fd7ffd45f58e69fa6e3deb381,ce8308e803a5aebaaf858d7d3cd98946de3a9e30,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_cap_side_sub_alp_ovl.bmp,7b07471aaab65bdb570b25e53cdb028330dbbb85,f3da1ae532a2a5709d0f22fe9c1ad549502c587f,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,2,remarci_4x,false,0
crg_eri3.bmp,aa0cf2fe4921d87348468d56c0f51cccfd5077c4,703c850c33078e81ba2fdffd6ee5b44c31db0fc5,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_eye.bmp,eb5c446c940e491323afd894d2954ae21df7070e,9cffe8066001678954e16c1d70b7e548b6f57e7a,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_face_dead.bmp,f3e33d61e39c9fa9ad4e4fbe714563a3b432eb5f,4f3b000fca3670ffd23e219bb9087cdcdaa08ac2,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_face_dead_re.bmp,82503986f1a193df99f664fe2815bd09e49ef142,5c09a18eaa0764280f159d398b66b24021204d42,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_face_re.bmp,1a6ae37ade4c1d20cadb0044632dd40aafe8ec77,c07322b3afc084cb9d10fc291b0e25c9e19c1a24,true,ps2 textures\opaque\bp_remade,true,true,2,remarci_4x,false,0
crg_face_sub_ovl_alp.bmp,db79034b1cc8938a8e6e706a6407a502f169be76,b5a30a184743d43f56796a056429e1d070abf687,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,2,remarci_4x,false,0
