filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version,npot_resized
a24d2_pane04_alp.bmp,1ec58d7194e02df4ed250e277bd5e102178130a4,c355501f6049a0f287e76bebedb1fb4b3694937d,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
ag_rouka_ent.bmp,2c08408d02031a227ef0533964302f2560c27609,daeebdae291b173dd0ed65e3cd80ff52f18da99a,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
ag_rouka_floor_01.bmp,1069374ed124d1ce29d43749fd49854d6fcccac9,1d635052acc07ff39cf76ab7b4cf75ce95587337,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
ag_rouka_floor_02.bmp,a6f7c32e4e4db8fbdad981e51b5f3d4fc11a08f3,96986f65a80b7daeb2259b3155218cae41654b53,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
ag_rouka_wall_01.bmp,1dbfd2f0da692cc1e0158e13fa6bc0d015049188,209a6adb012ff7276ba00e67966ef7f6736439fc,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
ag_rouka_wall_02.bmp,4fbecae82e57b4f7dd7b8945349313bcac573414,ec24ef113e2b1ce06091adb110cc60db38b98727,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
ag_rouka_wall_03.bmp,bcebb7ffd75672093d43a7acf2d1ea239918f37b,42876c6515eac225f001b1690676ce33860e2814,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
aks_demo_amo.bmp,8b2ece486d0ffe475b45baa6bd27d39463312fb5,a90f415ea9406d88d1f555a2b2e48277e7778da2,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
aks_jyuukou.bmp,c55415765b06911c981067a62f946c7591a56e87,2b8f4d8670f6d704c3ccfa6c25a0b854bef219e4,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
aks_sb_s.bmp,4d744ef08515b4b3117afad4418c50ba510cbb52,6f1fd2efb43fece06630a8be2bac9d47bbef4228,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
aks_sb_s.bmp_73f39fdb33d46a0ad4126ed3d411da41,572f467e87f496b324cc9b73e331f421732c4a2b,9901a1b5502c78a632287b6b22c00485d05e80ea,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
aks_selecter.bmp,9d4c9d10012d0753c9704c7ca176a1d55d4eb709,700a316ed9fd845d575f075df1140f26b98b2236,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
amg_main1.bmp,1f3fa7b5147369eec429e64dfe8614e8a2759516,e68ad8bf1dcfd8cb60147045fdf30e9cb65e4d11,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
amg_mizo1_bright.bmp,85df4bbd629eda09754523965da34b1d420bec67,895155a27bb8a2dac56478861039fcf7b0a004c7,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
bood.bmp,2c3d1c59447006e5e30e341ee15986d96e6466ca,74229d59991fffe316888a03e508066899ac6e31,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
bood2.bmp,5e8839a0080557ef650dde18fb1fefda4aaa5398,31cede1614e5799f507f8ceeaed5f32dc90f8bb9,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
box_10.bmp,50f97afe02e7822080597a9ddfaa4ffc51dd39fd,fb6f12afc4182ed87563c00939a73c741ca69997,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
box_11.bmp,e85a6ca8cd7d54ef2a6dfc41b6871c1414db96a8,aa6c7408fe9c89d7b2aa54fb17b40b436abc7b3d,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
box_16.bmp,ded92f607a0b4e8ba4f8eacd2d2c2798d8d5e060,b61c3d3f122c53e3676f35f6ff4c8be6e8a30d0c,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
box_s_02_side02.bmp,a71a1381b9cb72262062ab1a02dc917fd14200f0,abc68ba53db2d7e2eb8e03bdfcdf9caa7a5ecae4,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
box_s_02_top.bmp,e89e6775b80014373765f9d4cabcb1e541c82917,a8129912b5e57839335240abf82b713268904b97,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
box_s_05_side.bmp,d7998440f5c64fe1547b5c1fd7a68b71a638e0ed,147be524ef31288d6f94b75ab7927d4d161790d0,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
box_s_05_top.bmp,9f268e7d3f8ba16ba5e388655182343e1c2e4da2,ec2ae455a8d408bb82285a2539ec5906d49e60fa,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
box_s_07_back.bmp,4a41d68f8274f602ab4ea6cf301dd28466739260,8a03f985f6d354ef686a2e66953224e31b6e0c00,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
box_s_07_side.bmp,93d5286e769c7a963d1a0cf052ec69f1aa199ad5,c805e42215c125eb6dd7a7aa0b20caecc92d6a2a,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
box_s_07_top.bmp,320d93d8c64a8d2475717342ab61caec01c9be13,34f39bc54ff9f5c0525216a2066e6c9538211114,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
bsn_a.bmp,f3c6370a9e6469ecd49eaa9860999d98dcb936ee,81147a85a467a67a25aad96741cf4f8ede456218,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
c4_a_hontai_10.bmp,b35a3d605aa16343b66bbbc43381c8501e867022,2ce142c683cc0d2180b378d19a9a406b8f8173fe,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_arm.bmp,a17416f741da8d00165a162727ac8cc5588dc923,49f9b868a8bb28eb926cba07896906a74587f920,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_arm_l_blood.bmp,e2bfb62f80cace0afe6a974c42239a2e8611a133,de8e37ee82e4a47f3c3730f09cc918f355c796c0,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_arm_r_blood.bmp,12bc1cc6a4a5bf44dea7621129603f8527ff1821,cca94f552cd82a6097254f20412494ce0fbc2287,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_arm_wrist.bmp,d2652c4d2118f7a36e68d94e6ef9148faed896b8,8a184a1e268795c9469eb8f3c335207ea1587eee,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_body.bmp,c0d2b0895bbb174bf3fe602b39b5cadb8fa9946f,6015a5965537110476adf524593471952793ab71,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_body_blood.bmp,39f472d6846e0d6189bbb327e0ef7550efa25770,161b04008078de9b116e419664bfad3c054f154d,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_face.bmp,4c1fa985899edd10f3fc8a3491fb1e1020fdc9e5,de4a1ded6a3128e3f919966fa5c244bedaff9fc0,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x_extra_smooth,false,0,false
cap_face_blood.bmp,eb4e5a27632969e2ed0d3d221e10ddd270c0dc2e,997ee01fa2c5caed6d5b4abe5db77511ea60639b,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x_extra_smooth,false,0,false
cap_hair.bmp,8ef6bcca2589d39d8ca201ffd8cdd360eb03b9d2,d5444e0814c67b3dc13e62e98c1aafb7ccb27f58,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_hair_blood.bmp,ed2e652eb8c482cf3c4471144e765432feb12801,b250cdb2d5e0b915140c8c26747f719ad6125f29,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_handcuff.bmp,f03cc4cfeed30aef0658b9de92cebfbb98c6e8bd,c0f5911ccef722b2104ad2cb5176010c2a3a58d0,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_insignia.bmp,bb7096a90b6ee3ebc5f91f07bcf495aaf48c1ec5,496bfabac8d0f0c9b8ef3ba59ccbc7c0876f1100,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_insignia.bmp_430f42a59d786b5f3a33625879eca072,71cffa20a559b71eb66b9bed06e1657038d7a4e0,26dd0cad2210ce25329dca798356ef6ed6f56439,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_leg.bmp,b1fcf3879028da3987e9aa6ead18622ebdb1c3d3,019de33ce9f490045a26cc29d8d4cc0aa3beada2,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_leg_blood.bmp,c6e879df4a9e469d3234cae7f1561625e5e9dbf5,c6b22b2bbb2a4e9f8f0f6ae51703395211316ff1,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_shoe.bmp,2f3da39878dd496beaeb9c612cdc18f0c8177342,f7624f2ca578be7d43289992f5003de04b95ec9f,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cap_shoe.bmp_419c9cebb9385f6a2d7aefeb9bb59d8f,03ed37208090a282873f866c2d8bcceaaba2213b,b2c5f477f6264bed4a186b5a20eb5dcb5877574e,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cbx_a.bmp,ffe8f0d6f0a749a147d3cae8beb3c56cce5a2088,6a3c64c5d18bdbade064a17f2c2c4f71d873bf53,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cbx_a.bmp_be89fab0e4f647837831c3734a72fc8f,a2b7a04a8c08bdbbb01a9fde9e87fb3bcf11cf2d,7a54acdfd21bca4e1adc5b0802261e00670f793c,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cfr_trp_f2.bmp,0fd1a05460b6eae559210677cd59f36746441096,ec44e215ab360260a1dba0beb602cce2d4b7f894,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cfr_wire_alp.bmp,e22d3f3252dadd419e64ca2c2663ba80fad0f832,3d0189d66dacf86eedb5aaae981383432abdbe24,true,ps2 textures\HAS ALPHA\bp_remade,false,true,4,remarci_4x,false,0,false
cgr_head_f.bmp,12e25422d1aa11ac06be11edd3433fdbaa76bffb,512d5f9ceefcda02d6347a0ed6b1961f62bbb7f0,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cgr_head_s.bmp,2067efa3753cfe12a099678b8a0b12e289f469c0,07620c5dd76bbfe4f952433e0e44362b0b0f40d9,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cgr_head_t.bmp,bed84ddc28aa55678810dee1185f6c2400486ad2,45595cfb308f9bd55f88a34a5226b3d3838cf97a,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cgr_head_temp.bmp,3d2d7339272780e6346025c7be916d3ac03c294e,41ab9a4e58a99b3cef1997c515091cca4ddbbf03,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cgr_lever.bmp,3549b85fc974958ee3784f52964238514d70de04,410fd1289c2397b9cea0456eff823f1d6a8ebd18,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
cgr_pin.bmp,b3974cf173fe801c2243901cc092461a047da0e2,0ab6ffa4e0e5ebb49d47ff6f5ef21ee3711e1464,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
chi01_alp.bmp,92d5d4102ecfcb00c8ed6576b110562724d3443c,e4aa36c9e4af961a871749ce97bf67015f9cdb19,true,ps2 textures\HAS ALPHA\bp_remade,false,true,4,remarci_4x,false,0,false
chr1_01.bmp,25b42e47faf3f65f98218d0db57b9ed2430c4b6d,ad4c09cf2ecc423c8585fc0e7170f8908f1c7b69,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
chr1_02.bmp,cc94c0742bf35c792d5fb2d31c4d7599dd236d99,a5042da122d044b8d6a80bbcc3638e7aefa30dcd,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
chr1_02a.bmp,ba3132d799171047fda9da25f2e49e0035ddef75,a8fa3ad099eebf18ce095eb4c0b37ba2ef6d17eb,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
chr1_03.bmp,abac51213a534676eaeead57e4e0900195f86b7d,4e702f7642e8ce2e2173c1e66442c0a99fe64eb4,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
chr1_03a.bmp,67867ffc10ae3d5129aeba63dcbb6cef05c17217,097e9f5466d5a6f1a7b5f4d748b9fc3e7a5870db,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
chr1_04.bmp,fc13bfdea9c02448a54bbd435befc06dbefa65f9,352db66ba585ce212d7776cdf85852aea4d290fd,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
clnd00.bmp,8e89f7723cb1301a7f242f4e253836c1502a0591,42cd6e4f6adc68e90a87176f7596eb58f204a486,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
clnd01.bmp,0b2a39aad01efbebd4572d63118b30faa2f976ce,87d74cec1e5fa82c1dfe3062ba5a762b114a7b25,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
clnd_cap00.bmp,72b343398b2c3fd95566c30d21850fe473765acc,477e7e0cde32bc774a75c9f2a8ff7efedf9a0478,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
clnd_cap01.bmp,ecb653bdd5ae4038008bfc1faa5825fb119a9041,d365f3312c509af345dddc8992e93ae70dedfb81,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
col_red00a.bmp,770942504c335191a489e4087e81d7e0ae8c9052,90e003d30d3921b536826ac57c9cd085de373386,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crd_fa03.bmp,d0c6fc64e556a25546ccab1aa9ce2460e3d78b76,9c624476fd2ce656e57900bd1626ae4ec6c960dd,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crd_pp01a.bmp,d20d4757ded6909a50a49f2fde1395e801ab4f07,30e4d0cd6a998c79df6a88239f5abafa0941c6b8,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crd_pp02.bmp,22ac3770983c86ee63e7c34d267c8b0e67d2c916,9fea7b179ed1fdcf356a9340479e32984a9d4e0b,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crd_pp09.bmp,4ef8d86dde48320d33554ba5df459a61bf113417,216220d27914635cb002890b0cd335d996d400ab,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crd_ppb01.bmp,b2b2305eaf1e2ea3ac729dff4ff238cdbcea0206,3faa781808a5e2e83bd8da9a44ccefb120dd13e6,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_arm_dead_re.bmp,542fd4ff61d3f5b9fb2227f07555b45475654128,15d7232b89b824ea25727ce7feb4bc265f8428b4,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_arm_re_01.bmp,4e53e20e91acbc5c8a2322c19ffd261728f471b4,2e44161524a0cce0b284764ba513965635fb24bc,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_arm_re_sub_alp_ovl.bmp,7e296a05b2ca2d30868089eea0195bd5672a0e1f,6a50c24f78b6756a0c0f1d197fd878e693dc1a2c,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,4,remarci_4x,false,0,false
crg_belt_dead_re.bmp,c23cc6b182651c442a8e9250909ecb6dd923473f,10b5306bdb2f191f3a82e719e5b8be8ec079c303,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_belt_ovl_alp_emap_mod1120.bmp,bb38c9e010ed5de67be85ae6df1e510d90cd6b3d,8613bc9319b023b2251c1c6639a7785b40050ef2,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_body_dead.bmp,d29da81afda1bc31418a58c70a6075aabf9f9b0f,a03197f4316818bfc9839c91bf0f3e8a78b23e20,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_body_dead_re.bmp,5583c24bc081dcadbf149f28378d297225ceaad9,ac8f864091c957c3339911e1d47b5400b2158b3a,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_body_down.bmp,4f468d6638ef8e2f4da47cadb2aa377da6780e96,a5f9ff5ddb4185600da1838d52c2ac8bc4985588,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_body_down_sub_alp_ovl.bmp,5c1f08b99b90f1f18bd443951737eb587922958b,ce062e7f500306b5c7c72f9353c9fe84aa5f203d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,4,remarci_4x,false,0,false
crg_body_ovl_alp_emap_mod1120.bmp,f0d890d59e4316053f7b31c88445d230d6a71099,88465b11dd1c60246b156d4f23fcd13000cc7764,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_body_up.bmp,626acad595dc868a33c11a7af0a2834c7d2387b9,b167ce4a4550816308df548069913f325c9b12cf,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_body_up_sub_alp_ovl.bmp,cf2f611952897a74c1cff4f8195e0a54dda61274,74f6cf0c561b552254473cd3614c23f61504c373,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,4,remarci_4x,false,0,false
crg_cap02.bmp,e44a6531159ae18a5a07b9dd9a0fe95de8f8b818,d329e5501872bd3f67accc379498eccb9b25c4dc,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_cap_eri.bmp,559518fcc46204dcc6a64e22012906109191c644,758dde802bf4b084f96f7ea4ba9a7e66eccdfde4,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_cap_eri_sub_alp_ovl.bmp,ed0cc9ec05e1a746e3edc94c56125f59f279928f,38fae4ce3656c17136dfe7d5f5c7d59a43948d11,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,4,remarci_4x,false,0,false
crg_cap_front_shakp.bmp,93c5c1caf43a2273a3ca32bc0357537f1bcc5708,a36c4d847e9c063672d796e1d2073bd1c27b509f,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_cap_front_shakp_sub_alp_ovl.bmp,19c33066ca25e8d8bbb9e76c72aa5832349fc06a,deb75a0b3765259590b1d9a365d36da34f6c03d9,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,4,remarci_4x,false,0,false
crg_cap_side.bmp,909e0e1e8cd510dc68c023cf28439ab56dfefe4c,b69f2a5675a3ac438b8913a25ca2eec8685d6fad,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_cap_side_sub_alp_ovl.bmp,edc29022b95a1a0a018146f7083715a9ba585954,4799470c59b9b983f008fc88bdea72efbc6f58db,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,4,remarci_4x,false,0,false
crg_eri3.bmp,7bf49bad2880f9ce66258d7a07a1944fc751d852,dec9e4c00d53d309a09f56c32be9aab54fc29d93,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_eye.bmp,fcdf80e17fb0069af25fb2a772cdc4697485430b,60fc634c7cdca84372977895f92ebb06305fda87,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_face_dead.bmp,467f8a5e6b0e78b509aa05f3644e38d2853de3a3,ee771632202ab4a514dfdb67ec1f03b31d06628a,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x_extra_smooth,false,0,false
crg_face_dead_re.bmp,37337b50a31b490a7ec14ffb27f867d59b09823a,3feb2cd311c1240d16536074868d6523b4e87d41,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x_extra_smooth,false,0,false
crg_face_re.bmp,1819e5c6e453358eca3c69ffc1cc3b939cd87f26,31fd6e802e20e22de99027281e5fde02bef4181b,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x_extra_smooth,false,0,false
crg_face_sub_ovl_alp.bmp,adf3181ba86b87ff881c705d3344323e1164eabe,6d9260194da8c1c03bbe0fb352bb245b6d97e4bf,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,4,remarci_4x,false,0,false
crg_face_sub_ovl_alp.bmp_0df6480b9e73a3dfae765c79bafb775a,196e8a0b7e0f539d64cf94fa9a27fcaca7843180,35e406e9891c9b1e58d768d7fecda3d8a5f37ba4,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes,false,true,4,remarci_4x,false,0,false
crg_hair_l.bmp,166e58f8e033314a450cc2fa5bad188db6b909bc,096bcaaa04cf098f72c8d611a252339f24a183ae,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
crg_hair_r.bmp,08a9797523b63bdea1de3efe8b49c6284f23561f,20f996bc5c8463100d18eb57f1fc9c9c69399402,true,ps2 textures\opaque\bp_remade,true,true,4,remarci_4x,false,0,false
